Data,Hora,Download,Upload,ID do Servidor,Nome do Servidor,IP,Ping
06 May 2023,04:41,309.50 Mb/s,172.79 Mb/s,38506,Bento Gonçalves,138.59.48.128,6629
06 May 2023,04:42,303.22 Mb/s,169.41 Mb/s,38506,Bento Gonçalves,138.59.48.128,6078
06 May 2023,04:43,308.63 Mb/s,173.65 Mb/s,38506,Bento Gonçalves,138.59.48.128,7144
06 May 2023,04:44,305.53 Mb/s,172.33 Mb/s,38506,Bento Gonçalves,138.59.48.128,6481
06 May 2023,04:45,304.70 Mb/s,169.73 Mb/s,38506,Bento Gonçalves,138.59.48.128,6588
06 May 2023,04:46,304.39 Mb/s,169.68 Mb/s,38506,Bento Gonçalves,138.59.48.128,6278
06 May 2023,04:47,309.51 Mb/s,170.79 Mb/s,38506,Bento Gonçalves,138.59.48.128,6711
06 May 2023,04:48,309.56 Mb/s,174.44 Mb/s,38506,Bento Gonçalves,138.59.48.128,7413
06 May 2023,04:49,309.45 Mb/s,170.50 Mb/s,38506,Bento Gonçalves,138.59.48.128,6565
06 May 2023,04:50,309.32 Mb/s,170.13 Mb/s,38506,Bento Gonçalves,138.59.48.128,7032
06 May 2023,04:51,308.46 Mb/s,170.76 Mb/s,38506,Bento Gonçalves,138.59.48.128,7111
06 May 2023,04:52,303.09 Mb/s,173.62 Mb/s,38506,Bento Gonçalves,138.59.48.128,7193
06 May 2023,04:53,305.81 Mb/s,161.50 Mb/s,38506,Bento Gonçalves,138.59.48.128,6440
06 May 2023,04:54,308.20 Mb/s,164.32 Mb/s,38506,Bento Gonçalves,138.59.48.128,6145
06 May 2023,04:55,305.51 Mb/s,173.08 Mb/s,38506,Bento Gonçalves,138.59.48.128,6427
06 May 2023,04:56,306.58 Mb/s,173.56 Mb/s,38506,Bento Gonçalves,138.59.48.128,6435
06 May 2023,04:57,306.70 Mb/s,170.96 Mb/s,38506,Bento Gonçalves,138.59.48.128,6475
06 May 2023,04:58,305.81 Mb/s,172.70 Mb/s,38506,Bento Gonçalves,138.59.48.128,7073
06 May 2023,04:59,303.62 Mb/s,171.97 Mb/s,38506,Bento Gonçalves,138.59.48.128,6088
06 May 2023,05:00,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,05:01,309.39 Mb/s,165.92 Mb/s,38506,Bento Gonçalves,138.59.48.128,6766
06 May 2023,05:02,306.95 Mb/s,170.18 Mb/s,38506,Bento Gonçalves,138.59.48.128,7153
06 May 2023,05:03,309.82 Mb/s,173.43 Mb/s,38506,Bento Gonçalves,138.59.48.128,7095
06 May 2023,05:04,303.49 Mb/s,170.27 Mb/s,38506,Bento Gonçalves,138.59.48.128,7005
06 May 2023,05:05,308.90 Mb/s,170.83 Mb/s,38506,Bento Gonçalves,138.59.48.128,6039
06 May 2023,05:06,307.94 Mb/s,171.45 Mb/s,38506,Bento Gonçalves,138.59.48.128,7199
06 May 2023,05:07,308.94 Mb/s,168.73 Mb/s,38506,Bento Gonçalves,138.59.48.128,6511
06 May 2023,05:08,309.70 Mb/s,158.19 Mb/s,38506,Bento Gonçalves,138.59.48.128,6382
06 May 2023,05:09,308.89 Mb/s,171.56 Mb/s,38506,Bento Gonçalves,138.59.48.128,6617
06 May 2023,05:10,306.40 Mb/s,172.21 Mb/s,38506,Bento Gonçalves,138.59.48.128,6626
06 May 2023,05:11,302.89 Mb/s,160.51 Mb/s,38506,Bento Gonçalves,138.59.48.128,6005
06 May 2023,05:12,307.12 Mb/s,173.16 Mb/s,38506,Bento Gonçalves,138.59.48.128,6592
06 May 2023,05:13,308.86 Mb/s,172.84 Mb/s,38506,Bento Gonçalves,138.59.48.128,6611
06 May 2023,05:14,309.11 Mb/s,172.33 Mb/s,38506,Bento Gonçalves,138.59.48.128,6649
06 May 2023,05:15,308.62 Mb/s,171.62 Mb/s,38506,Bento Gonçalves,138.59.48.128,6635
06 May 2023,05:16,308.56 Mb/s,169.34 Mb/s,38506,Bento Gonçalves,138.59.48.128,8018
06 May 2023,05:17,303.61 Mb/s,170.10 Mb/s,38506,Bento Gonçalves,138.59.48.128,7119
06 May 2023,05:18,308.75 Mb/s,156.80 Mb/s,38506,Bento Gonçalves,138.59.48.128,6082
06 May 2023,05:19,301.00 Mb/s,168.52 Mb/s,38506,Bento Gonçalves,138.59.48.128,6599
06 May 2023,05:20,308.30 Mb/s,161.46 Mb/s,38506,Bento Gonçalves,138.59.48.128,6454
06 May 2023,05:21,309.26 Mb/s,160.28 Mb/s,38506,Bento Gonçalves,138.59.48.128,6670
06 May 2023,05:22,307.13 Mb/s,172.39 Mb/s,38506,Bento Gonçalves,138.59.48.128,7098
06 May 2023,05:23,303.80 Mb/s,171.07 Mb/s,38506,Bento Gonçalves,138.59.48.128,7154
06 May 2023,05:24,306.78 Mb/s,170.18 Mb/s,38506,Bento Gonçalves,138.59.48.128,6693
06 May 2023,05:25,302.04 Mb/s,157.76 Mb/s,38506,Bento Gonçalves,138.59.48.128,6684
06 May 2023,05:26,308.74 Mb/s,172.04 Mb/s,38506,Bento Gonçalves,138.59.48.128,6072
06 May 2023,05:27,307.39 Mb/s,170.91 Mb/s,38506,Bento Gonçalves,138.59.48.128,7095
06 May 2023,05:28,303.73 Mb/s,170.14 Mb/s,38506,Bento Gonçalves,138.59.48.128,7029
06 May 2023,05:29,308.45 Mb/s,171.75 Mb/s,38506,Bento Gonçalves,138.59.48.128,7075
06 May 2023,05:30,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,05:31,306.67 Mb/s,159.18 Mb/s,38506,Bento Gonçalves,138.59.48.128,6707
06 May 2023,05:32,304.12 Mb/s,173.67 Mb/s,38506,Bento Gonçalves,138.59.48.128,6598
06 May 2023,05:33,308.35 Mb/s,172.52 Mb/s,38506,Bento Gonçalves,138.59.48.128,7196
06 May 2023,05:34,307.75 Mb/s,171.93 Mb/s,38506,Bento Gonçalves,138.59.48.128,5940
06 May 2023,05:35,308.54 Mb/s,170.95 Mb/s,38506,Bento Gonçalves,138.59.48.128,6571
06 May 2023,05:36,302.16 Mb/s,171.96 Mb/s,38506,Bento Gonçalves,138.59.48.128,6020
06 May 2023,05:37,308.29 Mb/s,172.21 Mb/s,38506,Bento Gonçalves,138.59.48.128,5989
06 May 2023,05:38,307.84 Mb/s,172.53 Mb/s,38506,Bento Gonçalves,138.59.48.128,6009
06 May 2023,05:39,306.02 Mb/s,174.53 Mb/s,38506,Bento Gonçalves,138.59.48.128,6501
06 May 2023,05:40,309.21 Mb/s,172.01 Mb/s,38506,Bento Gonçalves,138.59.48.128,5973
06 May 2023,05:41,307.19 Mb/s,157.82 Mb/s,38506,Bento Gonçalves,138.59.48.128,6063
06 May 2023,05:42,305.64 Mb/s,169.50 Mb/s,38506,Bento Gonçalves,138.59.48.128,6523
06 May 2023,05:43,303.57 Mb/s,173.20 Mb/s,38506,Bento Gonçalves,138.59.48.128,6967
06 May 2023,05:44,309.17 Mb/s,171.51 Mb/s,38506,Bento Gonçalves,138.59.48.128,6518
06 May 2023,05:45,306.60 Mb/s,174.11 Mb/s,38506,Bento Gonçalves,138.59.48.128,6636
06 May 2023,05:46,309.30 Mb/s,173.29 Mb/s,38506,Bento Gonçalves,138.59.48.128,6569
06 May 2023,05:47,306.95 Mb/s,171.36 Mb/s,38506,Bento Gonçalves,138.59.48.128,6521
06 May 2023,05:48,309.32 Mb/s,164.35 Mb/s,38506,Bento Gonçalves,138.59.48.128,6837
06 May 2023,05:49,299.99 Mb/s,169.15 Mb/s,38506,Bento Gonçalves,138.59.48.128,6016
06 May 2023,05:50,309.17 Mb/s,166.96 Mb/s,38506,Bento Gonçalves,138.59.48.128,6108
06 May 2023,05:51,307.10 Mb/s,169.76 Mb/s,38506,Bento Gonçalves,138.59.48.128,6459
06 May 2023,05:52,309.43 Mb/s,162.00 Mb/s,38506,Bento Gonçalves,138.59.48.128,7150
06 May 2023,05:53,304.87 Mb/s,173.09 Mb/s,38506,Bento Gonçalves,138.59.48.128,7118
06 May 2023,05:54,308.63 Mb/s,170.95 Mb/s,38506,Bento Gonçalves,138.59.48.128,6033
06 May 2023,05:55,298.68 Mb/s,174.05 Mb/s,38506,Bento Gonçalves,138.59.48.128,7097
06 May 2023,05:56,308.98 Mb/s,169.37 Mb/s,38506,Bento Gonçalves,138.59.48.128,5959
06 May 2023,05:57,307.77 Mb/s,171.57 Mb/s,38506,Bento Gonçalves,138.59.48.128,6536
06 May 2023,05:58,309.37 Mb/s,167.69 Mb/s,38506,Bento Gonçalves,138.59.48.128,7155
06 May 2023,05:59,307.65 Mb/s,170.94 Mb/s,38506,Bento Gonçalves,138.59.48.128,7775
06 May 2023,06:00,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,06:01,305.23 Mb/s,168.28 Mb/s,38506,Bento Gonçalves,138.59.48.128,5275
06 May 2023,06:02,302.61 Mb/s,162.68 Mb/s,38506,Bento Gonçalves,138.59.48.128,7229
06 May 2023,06:03,306.91 Mb/s,170.10 Mb/s,38506,Bento Gonçalves,138.59.48.128,6422
06 May 2023,06:04,309.46 Mb/s,63.53 Mb/s,20022,Caxias do Sul,138.59.48.128,9612
06 May 2023,06:05,309.39 Mb/s,70.95 Mb/s,20022,Caxias do Sul,138.59.48.128,9158
06 May 2023,06:06,308.59 Mb/s,172.36 Mb/s,38506,Bento Gonçalves,138.59.48.128,6115
06 May 2023,06:07,307.65 Mb/s,169.12 Mb/s,38506,Bento Gonçalves,138.59.48.128,6583
06 May 2023,06:08,308.99 Mb/s,158.78 Mb/s,38506,Bento Gonçalves,138.59.48.128,7209
06 May 2023,06:09,307.07 Mb/s,168.26 Mb/s,38506,Bento Gonçalves,138.59.48.128,6046
06 May 2023,06:10,309.62 Mb/s,75.86 Mb/s,20022,Caxias do Sul,138.59.48.128,9342
06 May 2023,06:11,307.57 Mb/s,169.58 Mb/s,38506,Bento Gonçalves,138.59.48.128,6049
06 May 2023,06:12,309.01 Mb/s,169.96 Mb/s,38506,Bento Gonçalves,138.59.48.128,6657
06 May 2023,06:13,307.48 Mb/s,171.86 Mb/s,38506,Bento Gonçalves,138.59.48.128,6951
06 May 2023,06:14,309.21 Mb/s,171.93 Mb/s,38506,Bento Gonçalves,138.59.48.128,6938
06 May 2023,06:15,305.95 Mb/s,171.72 Mb/s,38506,Bento Gonçalves,138.59.48.128,6588
06 May 2023,06:16,309.27 Mb/s,172.62 Mb/s,38506,Bento Gonçalves,138.59.48.128,6603
06 May 2023,06:17,308.89 Mb/s,171.35 Mb/s,38506,Bento Gonçalves,138.59.48.128,7045
06 May 2023,06:18,304.79 Mb/s,172.42 Mb/s,38506,Bento Gonçalves,138.59.48.128,6301
06 May 2023,06:19,308.48 Mb/s,168.21 Mb/s,38506,Bento Gonçalves,138.59.48.128,6619
06 May 2023,06:20,303.93 Mb/s,171.01 Mb/s,38506,Bento Gonçalves,138.59.48.128,6655
06 May 2023,06:21,309.40 Mb/s,159.59 Mb/s,38506,Bento Gonçalves,138.59.48.128,6623
06 May 2023,06:22,309.54 Mb/s,170.61 Mb/s,38506,Bento Gonçalves,138.59.48.128,7184
06 May 2023,06:23,309.24 Mb/s,163.25 Mb/s,38506,Bento Gonçalves,138.59.48.128,7147
06 May 2023,06:24,307.24 Mb/s,174.31 Mb/s,38506,Bento Gonçalves,138.59.48.128,6513
06 May 2023,06:25,301.19 Mb/s,168.29 Mb/s,44271,Nova Prata,138.59.48.128,9792
06 May 2023,06:26,307.32 Mb/s,172.38 Mb/s,38506,Bento Gonçalves,138.59.48.128,7046
06 May 2023,06:27,300.21 Mb/s,173.28 Mb/s,38506,Bento Gonçalves,138.59.48.128,6670
06 May 2023,06:28,307.39 Mb/s,171.46 Mb/s,38506,Bento Gonçalves,138.59.48.128,7156
06 May 2023,06:29,309.05 Mb/s,170.81 Mb/s,38506,Bento Gonçalves,138.59.48.128,7162
06 May 2023,06:30,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,06:31,295.73 Mb/s,169.01 Mb/s,44271,Nova Prata,138.59.48.128,9204
06 May 2023,06:32,306.50 Mb/s,161.97 Mb/s,38506,Bento Gonçalves,138.59.48.128,6710
06 May 2023,06:33,308.05 Mb/s,169.57 Mb/s,38506,Bento Gonçalves,138.59.48.128,7046
06 May 2023,06:34,309.86 Mb/s,170.75 Mb/s,38506,Bento Gonçalves,138.59.48.128,6513
06 May 2023,06:35,304.99 Mb/s,171.03 Mb/s,38506,Bento Gonçalves,138.59.48.128,6610
06 May 2023,06:36,308.36 Mb/s,172.55 Mb/s,38506,Bento Gonçalves,138.59.48.128,8276
06 May 2023,06:37,278.28 Mb/s,170.49 Mb/s,38506,Bento Gonçalves,138.59.48.128,8094
06 May 2023,06:38,277.22 Mb/s,174.65 Mb/s,38506,Bento Gonçalves,138.59.48.128,7953
06 May 2023,06:39,271.99 Mb/s,170.12 Mb/s,38506,Bento Gonçalves,138.59.48.128,7661
06 May 2023,06:40,278.35 Mb/s,173.20 Mb/s,38506,Bento Gonçalves,138.59.48.128,8379
06 May 2023,06:41,222.96 Mb/s,163.39 Mb/s,44271,Nova Prata,138.59.48.128,9258
06 May 2023,06:42,247.33 Mb/s,171.62 Mb/s,38506,Bento Gonçalves,138.59.48.128,8180
06 May 2023,06:43,254.46 Mb/s,170.95 Mb/s,38506,Bento Gonçalves,138.59.48.128,8228
06 May 2023,06:44,288.01 Mb/s,171.35 Mb/s,38506,Bento Gonçalves,138.59.48.128,8034
06 May 2023,06:45,265.61 Mb/s,172.64 Mb/s,38506,Bento Gonçalves,138.59.48.128,6194
06 May 2023,06:46,293.56 Mb/s,82.03 Mb/s,20022,Caxias do Sul,138.59.48.128,9974
06 May 2023,06:47,299.45 Mb/s,170.48 Mb/s,38506,Bento Gonçalves,138.59.48.128,8661
06 May 2023,06:48,246.01 Mb/s,170.77 Mb/s,38506,Bento Gonçalves,138.59.48.128,5984
06 May 2023,06:49,256.89 Mb/s,172.66 Mb/s,38506,Bento Gonçalves,138.59.48.128,8974
06 May 2023,06:50,263.79 Mb/s,173.30 Mb/s,38506,Bento Gonçalves,138.59.48.128,8498
06 May 2023,06:51,243.28 Mb/s,172.14 Mb/s,38506,Bento Gonçalves,138.59.48.128,8675
06 May 2023,06:52,265.46 Mb/s,171.22 Mb/s,38506,Bento Gonçalves,138.59.48.128,8245
06 May 2023,06:53,238.54 Mb/s,169.74 Mb/s,44271,Nova Prata,138.59.48.128,8463
06 May 2023,06:54,256.46 Mb/s,166.37 Mb/s,54890,Bento Gonçalves,138.59.48.128,8271
06 May 2023,06:55,239.28 Mb/s,160.60 Mb/s,44271,Nova Prata,138.59.48.128,8885
06 May 2023,06:56,225.04 Mb/s,166.81 Mb/s,44271,Nova Prata,138.59.48.128,9462
06 May 2023,06:57,255.55 Mb/s,173.19 Mb/s,54890,Bento Gonçalves,138.59.48.128,8110
06 May 2023,06:58,272.82 Mb/s,166.02 Mb/s,54890,Bento Gonçalves,138.59.48.128,9483
06 May 2023,06:59,254.07 Mb/s,169.44 Mb/s,44271,Nova Prata,138.59.48.128,8627
06 May 2023,07:00,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,07:01,233.64 Mb/s,168.67 Mb/s,44271,Nova Prata,138.59.48.128,8475
06 May 2023,07:02,224.66 Mb/s,164.09 Mb/s,44271,Nova Prata,138.59.48.128,8795
06 May 2023,07:03,255.55 Mb/s,166.55 Mb/s,54890,Bento Gonçalves,138.59.48.128,9355
06 May 2023,07:04,240.75 Mb/s,166.76 Mb/s,44271,Nova Prata,138.59.48.128,8400
06 May 2023,07:05,254.56 Mb/s,164.37 Mb/s,54890,Bento Gonçalves,138.59.48.128,8883
06 May 2023,07:06,256.93 Mb/s,174.16 Mb/s,44271,Nova Prata,138.59.48.128,9130
06 May 2023,07:07,274.18 Mb/s,168.77 Mb/s,54890,Bento Gonçalves,138.59.48.128,10456
06 May 2023,07:08,253.73 Mb/s,168.27 Mb/s,44271,Nova Prata,138.59.48.128,8524
06 May 2023,07:09,259.97 Mb/s,164.30 Mb/s,54890,Bento Gonçalves,138.59.48.128,10808
06 May 2023,07:10,235.80 Mb/s,164.47 Mb/s,44271,Nova Prata,138.59.48.128,8911
06 May 2023,07:11,290.05 Mb/s,169.69 Mb/s,54890,Bento Gonçalves,138.59.48.128,10415
06 May 2023,07:12,256.26 Mb/s,165.44 Mb/s,44271,Nova Prata,138.59.48.128,8823
06 May 2023,07:13,258.59 Mb/s,173.58 Mb/s,54890,Bento Gonçalves,138.59.48.128,10050
06 May 2023,07:14,262.50 Mb/s,165.11 Mb/s,54890,Bento Gonçalves,138.59.48.128,10547
06 May 2023,07:15,216.14 Mb/s,164.50 Mb/s,44271,Nova Prata,138.59.48.128,9919
06 May 2023,07:16,216.05 Mb/s,166.49 Mb/s,44271,Nova Prata,138.59.48.128,9764
06 May 2023,07:17,229.20 Mb/s,167.88 Mb/s,44271,Nova Prata,138.59.48.128,8397
06 May 2023,07:18,310.02 Mb/s,171.72 Mb/s,54890,Bento Gonçalves,138.59.48.128,9428
06 May 2023,07:19,309.40 Mb/s,167.48 Mb/s,54890,Bento Gonçalves,138.59.48.128,9635
06 May 2023,07:20,310.46 Mb/s,174.48 Mb/s,54890,Bento Gonçalves,138.59.48.128,9404
06 May 2023,07:21,309.36 Mb/s,168.11 Mb/s,54890,Bento Gonçalves,138.59.48.128,9413
06 May 2023,07:22,309.79 Mb/s,169.78 Mb/s,54890,Bento Gonçalves,138.59.48.128,9392
06 May 2023,07:23,309.63 Mb/s,172.89 Mb/s,54890,Bento Gonçalves,138.59.48.128,9497
06 May 2023,07:24,305.75 Mb/s,167.84 Mb/s,54890,Bento Gonçalves,138.59.48.128,9269
06 May 2023,07:25,309.16 Mb/s,167.83 Mb/s,54890,Bento Gonçalves,138.59.48.128,8297
06 May 2023,07:26,310.13 Mb/s,166.10 Mb/s,54890,Bento Gonçalves,138.59.48.128,9583
06 May 2023,07:27,309.68 Mb/s,166.02 Mb/s,54890,Bento Gonçalves,138.59.48.128,9413
06 May 2023,07:28,309.31 Mb/s,166.06 Mb/s,54890,Bento Gonçalves,138.59.48.128,9415
06 May 2023,07:29,309.42 Mb/s,170.38 Mb/s,54890,Bento Gonçalves,138.59.48.128,9512
06 May 2023,07:30,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,07:31,309.47 Mb/s,155.74 Mb/s,54890,Bento Gonçalves,138.59.48.128,9456
06 May 2023,07:32,310.29 Mb/s,172.40 Mb/s,54890,Bento Gonçalves,138.59.48.128,9522
06 May 2023,07:33,310.02 Mb/s,164.39 Mb/s,54890,Bento Gonçalves,138.59.48.128,9478
06 May 2023,07:34,310.55 Mb/s,166.94 Mb/s,54890,Bento Gonçalves,138.59.48.128,9448
06 May 2023,07:35,310.27 Mb/s,166.30 Mb/s,54890,Bento Gonçalves,138.59.48.128,9488
06 May 2023,07:36,309.74 Mb/s,174.61 Mb/s,54890,Bento Gonçalves,138.59.48.128,9489
06 May 2023,07:37,310.12 Mb/s,169.26 Mb/s,54890,Bento Gonçalves,138.59.48.128,9490
06 May 2023,07:38,310.13 Mb/s,166.24 Mb/s,54890,Bento Gonçalves,138.59.48.128,9429
06 May 2023,07:39,310.53 Mb/s,170.58 Mb/s,54890,Bento Gonçalves,138.59.48.128,9546
06 May 2023,07:40,306.35 Mb/s,160.82 Mb/s,44271,Nova Prata,138.59.48.128,9430
06 May 2023,07:41,310.70 Mb/s,166.15 Mb/s,54890,Bento Gonçalves,138.59.48.128,9451
06 May 2023,07:42,310.29 Mb/s,153.48 Mb/s,54890,Bento Gonçalves,138.59.48.128,8939
06 May 2023,07:43,309.36 Mb/s,168.07 Mb/s,54890,Bento Gonçalves,138.59.48.128,9444
06 May 2023,07:44,310.10 Mb/s,169.59 Mb/s,54890,Bento Gonçalves,138.59.48.128,9417
06 May 2023,07:45,310.86 Mb/s,167.75 Mb/s,54890,Bento Gonçalves,138.59.48.128,9495
06 May 2023,07:46,310.86 Mb/s,169.64 Mb/s,54890,Bento Gonçalves,138.59.48.128,9387
06 May 2023,07:47,308.03 Mb/s,172.16 Mb/s,54890,Bento Gonçalves,138.59.48.128,9499
06 May 2023,07:48,309.47 Mb/s,174.88 Mb/s,44271,Nova Prata,138.59.48.128,9330
06 May 2023,07:49,310.79 Mb/s,168.62 Mb/s,54890,Bento Gonçalves,138.59.48.128,9432
06 May 2023,07:50,310.89 Mb/s,167.58 Mb/s,54890,Bento Gonçalves,138.59.48.128,9456
06 May 2023,07:51,310.64 Mb/s,174.78 Mb/s,54890,Bento Gonçalves,138.59.48.128,9505
06 May 2023,07:52,310.35 Mb/s,157.55 Mb/s,54890,Bento Gonçalves,138.59.48.128,9409
06 May 2023,07:53,306.22 Mb/s,174.43 Mb/s,44271,Nova Prata,138.59.48.128,9297
06 May 2023,07:54,309.24 Mb/s,165.43 Mb/s,44271,Nova Prata,138.59.48.128,10130
06 May 2023,07:55,310.26 Mb/s,168.17 Mb/s,54890,Bento Gonçalves,138.59.48.128,9275
06 May 2023,07:56,310.69 Mb/s,157.65 Mb/s,54890,Bento Gonçalves,138.59.48.128,9563
06 May 2023,07:57,310.80 Mb/s,168.68 Mb/s,54890,Bento Gonçalves,138.59.48.128,9392
06 May 2023,07:58,310.59 Mb/s,169.31 Mb/s,54890,Bento Gonçalves,138.59.48.128,9612
06 May 2023,07:59,308.73 Mb/s,169.13 Mb/s,54890,Bento Gonçalves,138.59.48.128,9467
06 May 2023,08:00,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,08:01,310.16 Mb/s,166.85 Mb/s,54890,Bento Gonçalves,138.59.48.128,9449
06 May 2023,08:02,310.32 Mb/s,168.04 Mb/s,54890,Bento Gonçalves,138.59.48.128,9462
06 May 2023,08:03,310.41 Mb/s,153.47 Mb/s,54890,Bento Gonçalves,138.59.48.128,9473
06 May 2023,08:04,310.81 Mb/s,167.81 Mb/s,54890,Bento Gonçalves,138.59.48.128,9417
06 May 2023,08:05,309.56 Mb/s,164.91 Mb/s,54890,Bento Gonçalves,138.59.48.128,9492
06 May 2023,08:06,310.30 Mb/s,163.70 Mb/s,54890,Bento Gonçalves,138.59.48.128,9498
06 May 2023,08:07,309.52 Mb/s,164.85 Mb/s,54890,Bento Gonçalves,138.59.48.128,9362
06 May 2023,08:08,310.42 Mb/s,167.39 Mb/s,54890,Bento Gonçalves,138.59.48.128,9449
06 May 2023,08:09,310.86 Mb/s,167.70 Mb/s,54890,Bento Gonçalves,138.59.48.128,9527
06 May 2023,08:10,310.80 Mb/s,165.95 Mb/s,54890,Bento Gonçalves,138.59.48.128,9398
06 May 2023,08:11,310.71 Mb/s,168.22 Mb/s,54890,Bento Gonçalves,138.59.48.128,9546
06 May 2023,08:12,310.29 Mb/s,162.08 Mb/s,54890,Bento Gonçalves,138.59.48.128,9647
06 May 2023,08:13,310.24 Mb/s,160.90 Mb/s,54890,Bento Gonçalves,138.59.48.128,9419
06 May 2023,08:14,309.22 Mb/s,169.13 Mb/s,44271,Nova Prata,138.59.48.128,9372
06 May 2023,08:15,310.90 Mb/s,165.17 Mb/s,54890,Bento Gonçalves,138.59.48.128,9426
06 May 2023,08:16,310.78 Mb/s,166.44 Mb/s,54890,Bento Gonçalves,138.59.48.128,9396
06 May 2023,08:17,310.74 Mb/s,166.16 Mb/s,54890,Bento Gonçalves,138.59.48.128,9444
06 May 2023,08:18,308.41 Mb/s,168.70 Mb/s,54890,Bento Gonçalves,138.59.48.128,9407
06 May 2023,08:19,310.84 Mb/s,164.77 Mb/s,54890,Bento Gonçalves,138.59.48.128,9334
06 May 2023,08:20,310.20 Mb/s,167.89 Mb/s,54890,Bento Gonçalves,138.59.48.128,9458
06 May 2023,08:21,307.97 Mb/s,165.80 Mb/s,54890,Bento Gonçalves,138.59.48.128,9470
06 May 2023,08:22,308.39 Mb/s,163.68 Mb/s,54890,Bento Gonçalves,138.59.48.128,9518
06 May 2023,08:23,310.84 Mb/s,170.24 Mb/s,54890,Bento Gonçalves,138.59.48.128,9419
06 May 2023,08:24,307.40 Mb/s,167.43 Mb/s,54890,Bento Gonçalves,138.59.48.128,9429
06 May 2023,08:25,306.50 Mb/s,166.14 Mb/s,54890,Bento Gonçalves,138.59.48.128,9365
06 May 2023,08:26,310.39 Mb/s,168.82 Mb/s,54890,Bento Gonçalves,138.59.48.128,9412
06 May 2023,08:27,310.55 Mb/s,169.91 Mb/s,54890,Bento Gonçalves,138.59.48.128,9409
06 May 2023,08:28,305.25 Mb/s,166.76 Mb/s,44271,Nova Prata,138.59.48.128,9272
06 May 2023,08:29,309.65 Mb/s,169.04 Mb/s,54890,Bento Gonçalves,138.59.48.128,9396
06 May 2023,08:30,0.00 Mb/s,0.00 Mb/s,,,,0
06 May 2023,08:31,310.78 Mb/s,169.32 Mb/s,54890,Bento Gonçalves,138.59.48.128,9678
06 May 2023,08:32,310.22 Mb/s,169.79 Mb/s,54890,Bento Gonçalves,138.59.48.128,9341
06 May 2023,08:33,310.65 Mb/s,165.72 Mb/s,54890,Bento Gonçalves,138.59.48.128,9466
06 May 2023,08:34,310.70 Mb/s,169.59 Mb/s,54890,Bento Gonçalves,138.59.48.128,9465
06 May 2023,08:35,310.96 Mb/s,166.52 Mb/s,54890,Bento Gonçalves,138.59.48.128,9420
06 May 2023,08:36,310.82 Mb/s,167.73 Mb/s,54890,Bento Gonçalves,138.59.48.128,9421
06 May 2023,08:37,310.80 Mb/s,167.70 Mb/s,54890,Bento Gonçalves,138.59.48.128,9450
06 May 2023,08:38,310.51 Mb/s,168.15 Mb/s,54890,Bento Gonçalves,138.59.48.128,9415
06 May 2023,08:39,310.49 Mb/s,166.45 Mb/s,54890,Bento Gonçalves,138.59.48.128,9372
06 May 2023,08:40,310.33 Mb/s,171.82 Mb/s,44271,Nova Prata,138.59.48.128,9383
06 May 2023,08:41,304.63 Mb/s,170.82 Mb/s,54890,Bento Gonçalves,138.59.48.128,9507
06 May 2023,08:42,306.92 Mb/s,172.18 Mb/s,54890,Bento Gonçalves,138.59.48.128,10756
06 May 2023,08:43,310.13 Mb/s,165.28 Mb/s,54890,Bento Gonçalves,138.59.48.128,9517
06 May 2023,08:44,310.03 Mb/s,154.85 Mb/s,54890,Bento Gonçalves,138.59.48.128,9502
06 May 2023,08:45,310.02 Mb/s,167.54 Mb/s,44271,Nova Prata,138.59.48.128,9333
06 May 2023,08:46,309.76 Mb/s,167.99 Mb/s,44271,Nova Prata,138.59.48.128,9271
06 May 2023,08:47,310.28 Mb/s,166.32 Mb/s,44271,Nova Prata,138.59.48.128,9353
06 May 2023,08:48,309.82 Mb/s,164.83 Mb/s,44271,Nova Prata,138.59.48.128,9269
06 May 2023,08:49,310.28 Mb/s,167.94 Mb/s,54890,Bento Gonçalves,138.59.48.128,9483
06 May 2023,08:50,310.78 Mb/s,169.67 Mb/s,54890,Bento Gonçalves,138.59.48.128,9465
06 May 2023,08:51,308.71 Mb/s,174.72 Mb/s,54890,Bento Gonçalves,138.59.48.128,9622
06 May 2023,08:52,310.70 Mb/s,169.99 Mb/s,54890,Bento Gonçalves,138.59.48.128,9514
06 May 2023,08:53,310.98 Mb/s,171.08 Mb/s,54890,Bento Gonçalves,138.59.48.128,9470
06 May 2023,08:54,305.08 Mb/s,163.14 Mb/s,44271,Nova Prata,138.59.48.128,10009
06 May 2023,08:55,310.60 Mb/s,164.76 Mb/s,54890,Bento Gonçalves,138.59.48.128,9425
06 May 2023,08:56,310.01 Mb/s,168.54 Mb/s,54890,Bento Gonçalves,138.59.48.128,9422
06 May 2023,08:57,310.57 Mb/s,166.72 Mb/s,54890,Bento Gonçalves,138.59.48.128,9516
06 May 2023,08:58,302.69 Mb/s,169.16 Mb/s,54890,Bento Gonçalves,138.59.48.128,9151
